State Code,State Name,Constituency Code,Constituency Name,Party Code,Party Name,Candidate Code,Candidate Name,Candidate votes,Valid votes in constituency,Total votes in constituency,Victory margin,Vote share,Abbreviation of party name,Party Alliance,Round Number,Winner,Is candidate VIP,Candidate Image,Vote phase,Total votes ignoring nota,Previous party abbreviation (won),Strong Hold Party,District Name(not getting data),Prev election vote share for constituency,Prev election vote share for constituency,Prev election vote share for constituency,Super VIP,Is key fight constituency,Any vip info for gfx,Winning Party abbr,VIP for digital,Region in hindi`
PS12,MADHYA PRADESH,12506,Tikamgarh,097,Bhartiya Janta Party,4,Dr. Virendra Kumar,422979,766321,766321,208731,55.195988109437,BJP,NDA,99,Y,NULL,NULL,5,756266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12507,Damoh,097,Bhartiya Janta Party,2,Prahalad Singh Patel,513079,912080,912080,213299,56.2536660669392,BJP,NDA,99,Y,NULL,NULL,5,899480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12508,Khajuraho,097,Bhartiya Janta Party,1,Nagendra Singh,474966,874477,874477,247490,54.3142308897422,BJP,NDA,99,Y,1,NAGENDRA_SINGH_BJP_KHAJURAHO,5,866599,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12509,Satna,097,Bhartiya Janta Party,2,Ganesh Singh,375288,913445,913445,8688,41.0848588750731,BJP,NDA,99,Y,NULL,NULL,5,900408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12510,Rewa,097,Bhartiya Janta Party,1,Janardan Mishra,383320,830004,830002,168726,46.1829656037388,BJP,NDA,99,Y,1,JANARDAN_MISHRA_BJP_REWA,5,819346,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12511,Sidhi,097,Bhartiya Janta Party,3,Riti Pathak,475678,1007196,1007196,108046,47.2279007979571,BJP,NDA,99,Y,1,RITI_PATHAK_BJP_SIDHI,4,989846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12512,Shahdol,097,Bhartiya Janta Party,1,Dalpat Singh Paraste,525419,968518,968518,241301,54.2497359370338,BJP,NDA,99,Y,1,DALPAT_SINGH_PARASTE_BJP_SHAHDOL,4,947142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12513,Jabalpur,097,Bhartiya Janta Party,2,Rakesh Singh,564609,1036906,1002184,208639,56.3378019028423,BJP,NDA,99,Y,1,RAKESH_SINGH_BJP_JABALPUR,4,1029018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12514,Mandla,097,Bhartiya Janta Party,2,Faggan Singh Kulaste,585720,1218518,1218518,110469,48.0681876934213,BJP,NDA,99,Y,1,FAGGAN_SINGH_KULASTE_BJP_MANDLA,4,1190212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12515,Balaghat,097,Bhartiya Janta Party,2,Bodhsingh Bhagat,480594,1113364,1113364,96041,43.1658979759558,BJP,NDA,99,Y,NULL,NULL,4,1106442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12516,Chhindwara,158,Indian National Congress,1,Kamal Nath,559755,1107498,1107498,116537,50.5422578259664,CONG,UPA,99,Y,1,KAMAL_NATH_CONG_CHHINDWARA,4,1081999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12517,Hoshangabad,097,Bhartiya Janta Party,1,Uday Pratap Singh,669128,1031175,1031175,389960,64.8897957283723,BJP,NDA,99,Y,NULL,NULL,5,1012434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12518,Vidisha,097,Bhartiya Janta Party,3,Sushma Swaraj,714348,1063943,1063943,410698,67.141503688164,BJP,NDA,99,Y,1,SUSHMA_SWARAJ_BJP_VIDISHA,5,1062855,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12519,Bhopal,097,Bhartiya Janta Party,1,Alok Sanjar,714081,1062733,1062733,370610,67.1928252977697,BJP,NDA,99,Y,1,ALOK_SANJAR_BJP_BHOPAL,6,1057552,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12520,Rajgarh,097,Bhartiya Janta Party,2,Rodmal Nagar,596727,1010724,1010724,228737,59.0395013480422,BJP,NDA,99,Y,1,RODMAL_NAGAR_BJP_RAJGARH,6,1000432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12521,Dewas,097,Bhartiya Janta Party,2,Manohar Untwal,665646,114368,1143968,260313,58.187415917739,BJP,NDA,99,Y,NULL,NULL,6,104115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12522,Ujjain,097,Bhartiya Janta Party,1,Prof. Chintamani Malviya,641101,1016405,1016405,309663,63.0752868440367,BJP,NDA,99,Y,NULL,NULL,7,1004118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12523,Mandsour,097,Bhartiya Janta Party,3,Sudhir Gupta,698335,1161349,1161349,303649,60.1313126964309,BJP,NDA,99,Y,1,SUDHIR_GUPTA_BJP_MANDSAUR,7,1152781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12524,Ratlam,097,Bhartiya Janta Party,2,Dileepsingh Bhuriya,545970,1082682,1082682,108447,50.4275027870577,BJP,NDA,99,Y,NULL,NULL,7,1052317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12525,Dhar,097,Bhartiya Janta Party,3,Savitri Thakur,558387,1076770,1076770,104328,51.8575444546705,BJP,NDA,99,Y,1,SAVITRI_THAKUR_BJP_DHAR,7,1061337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12526,Indore,097,Bhartiya Janta Party,3,Sumitra Mahajan (Tai),854972,1316817,1316817,466901,64.927119769019,BJP,NDA,99,Y,NULL,NULL,7,1310873,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12527,Khargone,097,Bhartiya Janta Party,4,Subhash Patel,649354,1152525,1152525,257879,56.3418092086426,BJP,NDA,99,Y,1,SUBHASH_PATEL_BJP_KHARGONE,7,1130384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12528,Khandwa,097,Bhartiya Janta Party,2,Nandkumar Singh Chouhan (Nandu Bhaiya),717357,1257327,1257327,259714,57.0540861254979,BJP,NDA,99,Y,NULL,NULL,7,1240178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS12,MADHYA PRADESH,12529,Betul,097,Bhartiya Janta Party,2,Jyoti Dhurve,643651,1047720,1047719,328614,61.433493681518,BJP,NDA,99,Y,1,JYOTI_DHRUVE_BJP_BETUL,7,1020994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13540,Osmanabad,421,Shiv Sena,1,Prof. Gaikwad Ravindra Vishwanath  (Ravi Sir),607699,1118151,1118151,234325,54.348514334366,SHS,NDA,99,Y,NULL,NULL,2,1113538,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13515,Hingoli,158,Indian National Congress,3,Rajeev Shankarrao Satav,467397,1051164,1051164,1632,44.4646653950617,CONG,UPA,99,Y,NULL,NULL,2,1048057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13516,Nanded,158,Indian National Congress,1,Ashok Shankarrao Chavan,493075,1013350,1013350,81455,48.6578687937348,CONG,UPA,99,Y,NULL,NULL,2,1010195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13517,Parbhani,421,Shiv Sena,2,Jadhav Sanjay (Bandu) Haribhau,578455,1162372,1162233,127155,49.7709583440168,SHS,NDA,99,Y,NULL,NULL,2,1144870,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13533,Maval,421,Shiv Sena,3,Appa Alias Shrirang Chandu Barne,512226,1173949,1174245,157397,43.6216942616794,SHS,NDA,99,Y,NULL,NULL,4,1162763,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13534,Pune,097,Bhartiya Janta Party,1,Anil Shirole,569825,993274,993274,315769,57.3683018298054,BJP,NDA,99,Y,1,ANIL_SHIROLE_BJP_PUNE,3,986836,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13535,Baramati,257,Nationalist Congress Party,2,Supriya Sule,521562,1068940,1068940,69719,48.7924029483386,NCP,UPA,99,Y,1,SUPRIYA_SULE_NCP_BARAMATI,3,1054724,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13536,Shirur,421,Shiv Sena,1,Adhalrao Shivaji Dattatray,643415,1089506,1089506,301814,59.0556095555146,SHS,NDA,99,Y,NULL,NULL,4,1077511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13537,Ahmednagar,097,Bhartiya Janta Party,2,Gandhi Dilipkumar Mansukhlal,605185,1062318,1062318,209122,56.9682929515522,BJP,NDA,99,Y,NULL,NULL,3,1054845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13538,Shirdi,421,Shiv Sena,3,Lokhande Sadashiv Kisan,532936,932645,932645,199922,57.1423669859732,SHS,NDA,99,Y,NULL,NULL,4,922766,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13539,Beed,097,Bhartiya Janta Party,2,Munde Gopinathrao,635995,1232202,1232202,136454,51.614466122871,BJP,NDA,99,Y,NULL,NULL,2,1229879,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13512,Gadchiroli-Chimur,097,Bhartiya Janta Party,1,Ashok Mahadeorao Nete,535982,1027129,1027129,236870,52.1824890714905,BJP,NDA,99,Y,NULL,NULL,1,1002641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13513,Chandrapur,097,Bhartiya Janta Party,1,Ahir Hansraj Gangaram,508049,1109743,1109743,236269,45.780738620799,BJP,NDA,99,Y,NULL,NULL,1,1101486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13514,Yavatmal-Washim,421,Shiv Sena,1,Gawali Bhavana Pundlikrao,477905,1032949,1032949,93816,46.2660341739678,SHS,NDA,99,Y,NULL,NULL,1,1027366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13501,Nandurbar,097,Bhartiya Janta Party,2,Gavit Hina Vijaykumar,579486,1116676,1116676,106905,51.8937884455398,BJP,NDA,99,Y,NULL,NULL,4,1095498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13502,Dhule,097,Bhartiya Janta Party,3,Dr. Bhamre Subhash Ramrao,529450,983084,983084,130723,53.8559737967724,BJP,NDA,99,Y,NULL,NULL,4,980580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13503,Jalgaon,097,Bhartiya Janta Party,1,A.T. Nana Patil,647773,990332,990332,383525,65.4096147457471,BJP,NDA,99,Y,NULL,NULL,3,987064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13504,Raver,097,Bhartiya Janta Party,1,Khadase Raksha Nikhil,605452,1009493,1009493,318068,59.9757898511532,BJP,NDA,99,Y,NULL,NULL,3,1005281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13518,Jalna,097,Bhartiya Janta Party,2,Danve Raosaheb Dadarao,591428,1066259,1066259,206798,55.4675219927597,BJP,NDA,99,Y,NULL,NULL,3,1062131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13519,Aurangabad,421,Shiv Sena,1,Chandrakant Khaire,520902,982933,982933,162000,52.9946059450584,SHS,NDA,99,Y,NULL,NULL,3,976561,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13520,Dindori,097,Bhartiya Janta Party,1,Chavan Harishchandra Deoram,542784,970183,970183,247619,55.9465008699381,BJP,NDA,99,Y,NULL,NULL,4,959285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13521,Nashik,421,Shiv Sena,1,Godse Hemant Tukaram,494735,937405,937405,187336,52.7770251097177,SHS,NDA,99,Y,NULL,NULL,4,928489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13522,Palghar,097,Bhartiya Janta Party,3,Adv.Chintaman Navasha Wanga,533201,992618,992618,239520,53.7165820924242,BJP,NDA,99,Y,NULL,NULL,4,970821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13523,Bhiwandi,097,Bhartiya Janta Party,2,Kapil Moreshwar Patil,411070,875605,875605,109450,46.9469144798003,BJP,NDA,99,Y,NULL,NULL,4,866294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13524,Kalyan,421,Shiv Sena,4,Dr. Shrikant Eknath Shinde,440892,824197,824197,250749,53.4934566693926,SHS,NDA,99,Y,NULL,NULL,4,815011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13525,Thane,421,Shiv Sena,4,Rajan Vichare,595364,1054189,1054189,281299,56.4759673303674,SHS,NDA,99,Y,NULL,NULL,4,1041015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13526,Mumbai North,097,Bhartiya Janta Party,1,Gopal Chinayya Shetty,664004,946562,946562,446582,70.1489494096008,BJP,NDA,99,Y,NULL,NULL,4,937804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13527,Mumbai North-West,421,Shiv Sena,2,Gajanan Kirtikar,464820,895517,895517,183028,51.9051543352562,SHS,NDA,99,Y,NULL,NULL,4,884508,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13528,Mumbai North-East,097,Bhartiya Janta Party,1,Kirit Somaiya,525285,861761,861761,317122,60.9547647726402,BJP,NDA,99,Y,NULL,NULL,4,854647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13529,Mumbai North-Central,097,Bhartiya Janta Party,3,Poonam Mahajan,478539,845307,845307,186775,56.611199704723,BJP,NDA,99,Y,NULL,NULL,4,838367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13530,Mumbai South-Central,421,Shiv Sena,4,Rahul Ramesh Shewale,381275,769060,769060,138342,49.5766915758308,SHS,NDA,99,Y,NULL,NULL,4,759480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13531,Mumbai South,421,Shiv Sena,2,Arvind Sawant,374609,779732,779732,128564,48.0432404425617,SHS,NDA,99,Y,NULL,NULL,4,770169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13541,Latur,097,Bhartiya Janta Party,3,Dr. Sunil Baliram Gaikwad,616509,1057156,1057156,253395,58.3176387234819,BJP,NDA,99,Y,NULL,NULL,2,1043160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13542,Solapur,097,Bhartiya Janta Party,1,Sharad Bansode,517879,951202,951201,149674,54.4446920843312,BJP,NDA,99,Y,1,SHARAD_BANSODE_BJP_SOLAPUR,2,937424,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13543,Madha,257,Nationalist Congress Party,2,Mohite Patil Vijaysinh Shankarrao,489989,1079619,1079619,25344,45.3853207610085,NCP,UPA,99,Y,NULL,NULL,3,1075410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13544,Sangli,097,Bhartiya Janta Party,3,Sanjaykaka Patil,611563,1046659,1046659,239292,58.4299581525997,BJP,NDA,99,Y,1,SANJAYKAKA_PATIL_BJP_SANGLI,3,1040549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13545,Satara,257,Nationalist Congress Party,1,Shrimant Chh. Udayanraje Pratapsinha   Bhonsale,522531,976681,976681,366594,53.5006276351975,NCP,UPA,99,Y,NULL,NULL,3,966092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13546,Ratnagiri-Sindhudurg,421,Shiv Sena,3,Vinayak Bhaurao Raut,493088,896357,896256,150051,55.0163624942399,SHS,NDA,99,Y,NULL,NULL,3,883964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13547,Kolhapur,257,Nationalist Congress Party,2,Dhananjay Mahadik,607665,1260289,1260289,33259,48.2162835537852,NCP,UPA,99,Y,1,DHANANJAI_KUMAR_JDS_UDUPI_CHIKMAGALUR,3,1253274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13548,Hatkanangle,467,Swabhimani Paksha,6,Raju Shetty,640428,1192971,1192971,177810,53.6834058133804,SWP,OTH,99,Y,NULL,NULL,3,1182912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13505,Buldhana,421,Shiv Sena,3,Jadhav Prataprao Ganpatrao,509145,978626,978626,159579,52.0264615629857,SHS,NDA,99,Y,NULL,NULL,2,968080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13506,Akola,097,Bhartiya Janta Party,2,Dhotre Sanjay Shamrao,456472,978491,978491,203116,46.6505602498539,BJP,NDA,99,Y,NULL,NULL,2,972285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13507,Amravati,421,Shiv Sena,1,Adsul Anandrao Vithoba,467212,1004062,1004062,137932,46.5321399155232,SHS,NDA,99,Y,NULL,NULL,2,999922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13508,Wardha,097,Bhartiya Janta Party,3,Ramdas Chandrabhanji Tadas,537518,1013445,1013445,215783,53.0386424141,BJP,NDA,99,Y,NULL,NULL,1,1010102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13509,Ramtek,421,Shiv Sena,2,Krupal Balaji Tumane,519892,1050316,1050316,175791,49.4985799525286,SHS,NDA,99,Y,NULL,NULL,1,1045500,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13510,Nagpur,097,Bhartiya Janta Party,1,Gadkari Nitin Jairam,587767,1085058,1085058,284828,54.1691281303597,BJP,NDA,99,Y,NULL,NULL,1,1081598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13511,Bhandara-Gondiya,097,Bhartiya Janta Party,1,Nanabhau Falgunrao Patole,606129,1197196,1197196,149254,50.6290109313672,BJP,NDA,99,Y,NULL,NULL,1,1193164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS13,MAHARASHTRA,13532,Raigad,421,Shiv Sena,1,Geete Anant Gangaram,396178,987767,987767,2110,40.1084060224668,SHS,NDA,99,Y,NULL,NULL,3,967404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS14,MANIPUR,14501,Inner Manipur,158,Indian National Congress,1,Dr. Thokchom Meinya,292102,640872,640871,94674,45.5788363354929,CONG,UPA,99,Y,NULL,NULL,2,635574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS14,MANIPUR,14502,Outer Manipur,158,Indian National Congress,4,Thangso Baite,296770,771766,771766,15637,38.4533155732235,CONG,UPA,99,Y,1,THANGSO_BAITE_CONG_OUTER_MANIPUR,1,769560,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS15,MEGHALAYA,15501,Shillong,158,Indian National Congress,4,Vincent H. Pala,209340,619988,619987,40379,33.7651696484448,CONG,UPA,99,Y,NULL,NULL,1,609028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS15,MEGHALAYA,15502,Tura,253,National Peoples Party,2,Purno Agitok Sangma,239301,458072,458072,39716,52.2408000471541,NPP,OTH,99,Y,1,PURNO_AGITOK_SANGMA_NPP_TURA,1,438886,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS16,MIZORAM,16501,Mizoram,158,Indian National Congress,3,C.L Ruala,210485,433291,433291,6154,48.5780951413827,CONG,UPA,99,Y,NULL,NULL,1,426796,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS17,NAGALAND,17501,Nagaland,243,Naga Peoples Front,1,Neiphiu Rio,713372,1038910,1038910,400225,68.6653620955019,NPF,OTH,99,Y,1,NEPHIU_RIO_NPF_NAGALAND,1,1036214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18501,Bargarh,113,Biju Janata Dal,3,Dr. Prabhas Kumar Singh,383230,1123301,1123301,11178,34.116381881275,BJD,OTH,99,Y,NULL,NULL,2,1108801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18502,Sundargarh,097,Bhartiya Janta Party,1,Jual @ Juel Oram,340508,1006118,1006118,18829,33.8437103364513,BJP,NDA,99,Y,NULL,NULL,2,990283,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18503,Sambalpur,113,Biju Janata Dal,2,Nagendra Kumar Pradhan,358618,984309,984309,30576,36.4334406843372,BJD,OTH,99,Y,NULL,NULL,3,970995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18504,Keonjhar,113,Biju Janata Dal,4,Sakuntala Laguri,434471,1083869,1083869,157317,40.085157814129,BJD,OTH,99,Y,1,SAKUNTALA_LAGURI_BJD_KEONJHAR,3,1057804,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18505,Mayurbhanj,113,Biju Janata Dal,3,Rama Chandra Hansdah,393779,1053399,1053399,122866,37.3817163470666,BJD,OTH,99,Y,NULL,NULL,4,1029882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18506,Balasore,113,Biju Janata Dal,4,Rabindra Kumar Jena,433768,1049450,1049450,141825,41.3328492707139,BJD,OTH,99,Y,NULL,NULL,4,1041734,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18507,Bhadrak,113,Biju Janata Dal,2,Arjun Charan Sethi,502338,1081339,1081339,179359,46.4551389942109,BJD,OTH,99,Y,NULL,NULL,4,1074589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18508,Jajpur,113,Biju Janata Dal,4,Rita Tarai,541349,977435,977435,320271,55.3845980708711,BJD,OTH,99,Y,1,RITA_TARAI_BJD_JAJPUR,4,968780,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18509,Dhenkanal,113,Biju Janata Dal,1,Tathagata Satpathy,453277,1042101,1042101,137340,43.49641397867,BJD,OTH,99,Y,NULL,NULL,3,1028896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18510,Bolangir,113,Biju Janata Dal,1,Kalikesh Narayan Singh Deo,453519,1170405,1170405,104299,38.7488615061782,BJD,OTH,99,Y,NULL,NULL,2,1149362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18511,Kalahandi,113,Biju Janata Dal,1,Arka Keshari Deo,370871,1117536,1117536,56347,33.1864627300931,BJD,OTH,99,Y,NULL,NULL,1,1096656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18512,Nabarangpur,113,Biju Janata Dal,4,Balabhadra Majhi,373887,1022172,1022172,2042,36.5776634679257,BJD,OTH,99,Y,NULL,NULL,1,977764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18513,Kandhamal,113,Biju Janata Dal,4,Hemendra Chandra Singh,421458,828335,834866,181017,50.4820528299717,BJD,OTH,99,Y,NULL,NULL,2,814176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18514,Cuttack,113,Biju Janata Dal,2,Bhartruhari Mahatab,526085,978604,978604,306762,53.7586666734791,BJD,OTH,99,Y,NULL,NULL,3,969715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
